,index,road,chainage,lrp,lat,lon,gap,type,name,model_type,length,id,id_jump,condition,road_name,bridge_length,road_id,road_id_sliced,geometry
1564,1593,N104,3.0,LRP003,23.0094444,91.3704716,,KmPost,,link,323.99999999999983,1001564,,,Unknown,,N104LRP003,N104LRP0,POINT (91.3704716 23.0094444)
1565,1594,N104,4.08,LRP004,23.0071667,91.3607778,,KmPost,,link,1080.0,1001565,,,Unknown,,N104LRP004,N104LRP0,POINT (91.3607778 23.0071667)
1566,1595,N104,4.35,LRP004a,23.00625,91.3583611,,"SideRoad,Right",,link,269.99999999999955,1001566,,,Unknown,,N104LRP004a,N104LRP0,POINT (91.3583611 23.00625)
1567,1596,N104,4.77,LRP004b,23.0045556,91.3546389,,Culvert,,bridge,419.99999999999994,1001567,,B,Unknown,2.7,N104LRP004b,N104LRP0,POINT (91.3546389 23.0045556)
1568,1597,N104,4.8,LRP005,23.0044444,91.3543889,,KmPost,,link,30.00000000000025,1001568,,,Unknown,,N104LRP005,N104LRP0,POINT (91.3543889 23.0044444)
1569,1598,N104,5.8,LRP006,22.9990552,91.3471386,,KmPost,,link,1000.0,1001569,,,Unknown,,N104LRP006,N104LRP0,POINT (91.3471386 22.9990552)
1570,1599,N104,6.81,LRP007,22.990583,91.3458886,,KmPost,,link,1009.9999999999998,1001570,,,Unknown,,N104LRP007,N104LRP0,POINT (91.3458886 22.990583)
1571,1600,N104,7.83,LRP008,22.9840274,91.3404719,,KmPost,,link,1020.0000000000005,1001571,,,Unknown,,N104LRP008,N104LRP0,POINT (91.3404719 22.9840274)
1572,1601,N104,7.99,LRP008a,22.983583,91.3389997,,Culvert,,bridge,160.00000000000014,1001572,,A,Unknown,1.9,N104LRP008a,N104LRP0,POINT (91.3389997 22.983583)
1573,1602,N104,8.18,LRP008b,22.9825827,91.3375274,BS,Bridge,,bridge,189.9999999999995,1001573,,A,Unknown,87.3,N104LRP008b,N104LRP0,POINT (91.3375274 22.9825827)
1574,1603,N104,8.22,LRP008c,22.9818882,91.3371108,BE,Bridge,,link,40.000000000000924,1001574,,,Unknown,,N104LRP008c,N104LRP0,POINT (91.3371108 22.9818882)
1575,1604,N104,8.315,LRP008d,22.9815271,91.3369163,,"SideRoad,Right",,link,94.99999999999886,1001575,,,Unknown,,N104LRP008d,N104LRP0,POINT (91.3369163 22.9815271)
1576,1605,N104,8.81,LRP009,22.9772216,91.3354997,,KmPost,,link,495.000000000001,1001576,,,Unknown,,N104LRP009,N104LRP0,POINT (91.3354997 22.9772216)
1577,1606,N104,9.452,LRP009a,22.9715827,91.3343608,,Culvert,,bridge,641.9999999999994,1001577,,C,Unknown,2.8,N104LRP009a,N104LRP0,POINT (91.3343608 22.9715827)
1578,1607,N104,10.03,LRP010,22.96643594421769,91.33371895459184,,KmPost,,link,577.9999999999994,1001578,,,Unknown,,N104LRP010,N104LRP0,POINT (91.33371895459184 22.96643594421769)
1579,1608,N104,10.628,LRP010a,22.9611111,91.3330549,,Culvert,,bridge,598.0000000000008,1001579,,A,Unknown,3.0,N104LRP010a,N104LRP0,POINT (91.3330549 22.9611111)
1580,1609,N104,11.0,LRP011,22.9580556,91.3317216,,KmPost,,link,371.9999999999999,1001580,,,Unknown,,N104LRP011,N104LRP0,POINT (91.3317216 22.9580556)
1581,1610,N104,11.75,LRP011a,22.9538611,91.326166,BS,Bridge,,bridge,750.0,1001581,,A,Unknown,48.71,N104LRP011a,N104LRP0,POINT (91.326166 22.9538611)
1582,1611,N104,11.815,LRP011b,22.9535278,91.3257493,BE,Bridge,,link,64.9999999999995,1001582,,,Unknown,,N104LRP011b,N104LRP0,POINT (91.3257493 22.9535278)
1583,1612,N104,11.862,LRP012,22.9532778,91.3253882,,KmPost,,link,47.0000000000006,1001583,,,Unknown,,N104LRP012,N104LRP0,POINT (91.3253882 22.9532778)
1584,1613,N104,12.862,LRP013,22.9473886,91.3180271,,KmPost,,link,1000.0,1001584,,,Unknown,,N104LRP013,N104LRP0,POINT (91.3180271 22.9473886)
1585,1614,N104,13.022,LRP013a,22.9465274,91.3168604,,Culvert,,bridge,160.00000000000014,1001585,,C,Unknown,3.0,N104LRP013a,N104LRP0,POINT (91.3168604 22.9465274)
1586,1615,N104,13.815,LRP014,22.9420274,91.3109722,,KmPost,,link,792.9999999999993,1001586,,,Unknown,,N104LRP014,N104LRP0,POINT (91.3109722 22.9420274)
1587,1616,N104,14.8,LRP014a,22.9369719,91.3029444,,"SideRoad,Left",,link,985.0000000000013,1001587,,,Unknown,,N104LRP014a,N104LRP0,POINT (91.3029444 22.9369719)
1588,1617,N104,14.809,LRP014b,22.9370552,91.303,,"SideRoad,Left",,link,8.999999999998565,1001588,,,Unknown,,N104LRP014b,N104LRP0,POINT (91.303 22.9370552)
1589,1618,N104,14.815,LRP015,22.9371386,91.3023056,,KmPost,,link,6.000000000000227,1001589,,,Unknown,,N104LRP015,N104LRP0,POINT (91.3023056 22.9371386)
1590,1619,N104,15.393,LRP015a,22.9380552,91.2974163,,Culvert,,bridge,578.0000000000011,1001590,,C,Unknown,4.4,N104LRP015a,N104LRP0,POINT (91.2974163 22.9380552)
1591,1620,N104,16.1,LRP016,22.939333,91.2909163,,KmPost,,link,707.0000000000007,1001591,,,Unknown,,N104LRP016,N104LRP0,POINT (91.2909163 22.939333)
1592,1621,N104,16.9,LRP017,22.9396941,91.283166,,KmPost,,link,799.9999999999972,1001592,,,Unknown,,N104LRP017,N104LRP0,POINT (91.283166 22.9396941)
1593,1622,N104,17.13,LRP017a,22.940083,91.2809438,,"SideRoad,Right",,link,230.00000000000043,1001593,,,Unknown,,N104LRP017a,N104LRP0,POINT (91.2809438 22.940083)
1594,1623,N104,17.614,LRP017b,22.9411108,91.2764716,,Culvert,,bridge,484.00000000000176,1001594,,A,Unknown,6.0,N104LRP017b,N104LRP0,POINT (91.2764716 22.9411108)
1595,1624,N104,18.214,LRP018,22.9426386,91.270916,,KmPost,,link,599.9999999999978,1001595,,,Unknown,,N104LRP018,N104LRP0,POINT (91.270916 22.9426386)
1596,1625,N104,18.9,LRP018a,22.9439719,91.2642222,,Culvert,,bridge,686.0,1001596,,A,Unknown,1.9,N104LRP018a,N104LRP0,POINT (91.2642222 22.9439719)
1597,1626,N104,19.168,LRP018b,22.9443608,91.2618611,,Culvert,,bridge,268.0000000000007,1001597,,A,Unknown,1.9,N104LRP018b,N104LRP0,POINT (91.2618611 22.9443608)
1598,1627,N104,19.2,LRP018c,22.9444163,91.2616944,,Others / Others,,link,32.00000000000003,1001598,,,Unknown,,N104LRP018c,N104LRP0,POINT (91.2616944 22.9444163)
1599,1628,N104,19.214,LRP019,22.9444163,91.2616667,,KmPost,,link,13.999999999999346,1001599,,,Unknown,,N104LRP019,N104LRP0,POINT (91.2616667 22.9444163)
1600,1629,N104,19.9,LRP020,22.9456941,91.2546667,,KmPost,,link,686.0,1001600,,,Unknown,,N104LRP020,N104LRP0,POINT (91.2546667 22.9456941)
1601,1630,N104,20.9,LRP021,22.9496386,91.2465274,,KmPost,,link,1000.0,1001601,,,Unknown,,N104LRP021,N104LRP0,POINT (91.2465274 22.9496386)
1602,1631,N104,21.502,LRP021a,22.953,91.2419997,,Culvert,,bridge,602.0000000000003,1001602,,C,Unknown,3.1,N104LRP021a,N104LRP0,POINT (91.2419997 22.953)
1603,1632,N104,21.9,LRP022,22.95575,91.2394163,,KmPost,,link,397.99999999999966,1001603,,,Unknown,,N104LRP022,N104LRP0,POINT (91.2394163 22.95575)
1604,1633,N104,22.7,LRP022a,22.9576944,91.2321104,BS,Bridge,,bridge,800.0000000000007,1001604,,C,Unknown,7.5,N104LRP022a,N104LRP0,POINT (91.2321104 22.9576944)
1605,1634,N104,22.71,LRP022b,22.9576667,91.2320271,BE,Bridge,,link,10.000000000001563,1001605,,,Unknown,,N104LRP022b,N104LRP0,POINT (91.2320271 22.9576667)
1606,1635,N104,22.9,LRP023,22.9577222,91.230166,,KmPost,,link,189.99999999999773,1001606,,,Unknown,,N104LRP023,N104LRP0,POINT (91.230166 22.9577222)
1607,1636,N104,23.253,LRP023a,22.9575556,91.2267493,,"SideRoad,Left",,link,353.00000000000153,1001607,,,Unknown,,N104LRP023a,N104LRP0,POINT (91.2267493 22.9575556)
1608,1637,N104,23.761,LRP023b,22.9573333,91.2218882,,Culvert,,bridge,507.9999999999991,1001608,,B,Unknown,2.8,N104LRP023b,N104LRP0,POINT (91.2218882 22.9573333)
1609,1638,N104,23.823,LRP023c,22.95725,91.2212216,,"SideRoad,Right",,link,62.000000000001165,1001609,,,Unknown,,N104LRP023c,N104LRP0,POINT (91.2212216 22.95725)
1610,1639,N104,23.97,LRP024,22.9568611,91.2198604,,KmPost,,link,146.99999999999847,1001610,,,Unknown,,N104LRP024,N104LRP0,POINT (91.2198604 22.9568611)
1611,1640,N104,24.935,LRP025,22.9551111,91.21075,,KmPost,,link,964.9999999999999,1001611,,,Unknown,,N104LRP025,N104LRP0,POINT (91.21075 22.9551111)
1612,1641,N104,25.244,LRP025a,22.9545278,91.2077222,,Culvert,,bridge,309.000000000001,1001612,,A,Unknown,2.5,N104LRP025a,N104LRP0,POINT (91.2077222 22.9545278)
1613,1642,N104,25.98,LRP026,22.9539167,91.2010833,,KmPost,,link,736.0000000000007,1001613,,,Unknown,,N104LRP026,N104LRP0,POINT (91.2010833 22.9539167)
1614,1643,N104,26.99,LRP027,22.95325,91.191083,,KmPost,,link,1009.999999999998,1001614,,,Unknown,,N104LRP027,N104LRP0,POINT (91.191083 22.95325)
1615,1644,N104,27.277,LRP027a,22.9523611,91.1869997,,Culvert,,bridge,287.0000000000026,1001615,,C,Unknown,2.7,N104LRP027a,N104LRP0,POINT (91.1869997 22.9523611)
1616,1645,N104,27.408,LRP028,22.9515,91.1813604,,KmPost,,link,131.00000000000023,1001616,,,Unknown,,N104LRP028,N104LRP0,POINT (91.1813604 22.9515)
1617,1646,N104,28.702,LRP028a,22.9496108,91.1749438,,Culvert,,bridge,1294.0000000000005,1001617,,A,Unknown,9.1,N104LRP028a,N104LRP0,POINT (91.1749438 22.9496108)
1618,1647,N104,29.03,LRP029,22.9486108,91.1720271,,KmPost,,link,327.99999999999943,1001618,,,Unknown,,N104LRP029,N104LRP0,POINT (91.1720271 22.9486108)
1619,1648,N104,29.97,LRP030,22.9486941,91.16275,,KmPost,,link,939.9999999999977,1001619,,,Unknown,,N104LRP030,N104LRP0,POINT (91.16275 22.9486941)
1620,1649,N104,30.69,LRP030a,22.9479441,91.1571111,,Culvert,,bridge,720.0000000000024,1001620,,B,Unknown,3.0,N104LRP030a,N104LRP0,POINT (91.1571111 22.9479441)
1621,1650,N104,31.01,LRP031,22.9476941,91.1530278,,KmPost,,link,320.0000000000003,1001621,,,Unknown,,N104LRP031,N104LRP0,POINT (91.1530278 22.9476941)
1622,1651,N104,31.622,LRP031a,22.9476941,91.147083,,Culvert,,bridge,611.9999999999983,1001622,,C,Unknown,6.0,N104LRP031a,N104LRP0,POINT (91.147083 22.9476941)
1623,1652,N104,32.0,LRP032,22.9473052,91.1434441,,KmPost,,link,378.0000000000001,1001623,,,Unknown,,N104LRP032,N104LRP0,POINT (91.1434441 22.9473052)
1624,1653,N104,32.321,LRP032a,22.9468608,91.1404997,,Culvert,,bridge,320.99999999999795,1001624,,B,Unknown,3.2,N104LRP032a,N104LRP0,POINT (91.1404997 22.9468608)
1625,1654,N104,33.0,LRP033,22.9458608,91.1339997,,KmPost,,link,679.000000000002,1001625,,,Unknown,,N104LRP033,N104LRP0,POINT (91.1339997 22.9458608)
1626,1655,N104,33.342,LRP034,22.9459719,91.124416,,KmPost,,link,341.99999999999875,1001626,,,Unknown,,N104LRP034,N104LRP0,POINT (91.124416 22.9459719)
1627,1656,N104,33.76,LRP034a,22.9459441,91.1264993,,"SideRoad,Left",,link,417.99999999999926,1001627,,,Unknown,,N104LRP034a,N104LRP0,POINT (91.1264993 22.9459441)
1628,1657,N104,34.09,LRP034b,22.9459997,91.123416,BS,Bridge,,bridge,330.0000000000054,1001628,,A,Unknown,1.9,N104LRP034b,N104LRP0,POINT (91.123416 22.9459997)
1629,1658,N104,34.11,LRP034c,22.9459997,91.1232771,BE,Bridge,,link,19.99999999999602,1001629,,,Unknown,,N104LRP034c,N104LRP0,POINT (91.1232771 22.9459997)
1630,1659,N104,34.12,LRP034d,22.9460274,91.1230549,,"SideRoad,Right",,link,9.99999999999801,1001630,,,Unknown,,N104LRP034d,N104LRP0,POINT (91.1230549 22.9460274)
1631,1660,N104,34.29,LRP034e,22.9458886,91.1214993,,"SideRoad,Left",,link,170.0000000000017,1001631,,,Unknown,,N104LRP034e,N104LRP0,POINT (91.1214993 22.9458886)
1632,1661,N104,34.33,LRP034f,22.9458608,91.121166,,RailRoadCrossing,,link,39.99999999999915,1001632,,,Unknown,,N104LRP034f,N104LRP0,POINT (91.121166 22.9458608)
1633,1662,N104,35.0,LRP035,22.9453886,91.1147222,,KmPost,,link,670.0000000000017,1001633,,,Unknown,,N104LRP035,N104LRP0,POINT (91.1147222 22.9453886)
1634,1663,N104,35.492,LRP035a,22.9446941,91.1099722,BS,Bridge,,bridge,491.9999999999973,1001634,,B,Unknown,38.2,N104LRP035a,N104LRP0,POINT (91.1099722 22.9446941)
1635,1664,N104,35.542,LRP035b,22.9446663,91.1095556,BE,Bridge,,link,50.00000000000426,1001635,,,Unknown,,N104LRP035b,N104LRP0,POINT (91.1095556 22.9446663)
1636,1665,N104,36.0,LRP036,22.9447219,91.1050556,,KmPost,,link,457.9999999999984,1001636,,,Unknown,,N104LRP036,N104LRP0,POINT (91.1050556 22.9447219)
1637,1666,N104,36.033,LRP036a,22.9447497,91.1047222,,"SideRoad,Right",,link,33.00000000000125,1001637,,,Unknown,,N104LRP036a,N104LRP0,POINT (91.1047222 22.9447497)
1638,1667,N104,36.034,LRP036b,22.944733803539823,91.10472080707964,,"SideRoad,Right",,link,0.9999999999976694,1001638,,,Unknown,,N104LRP036b,N104LRP0,POINT (91.10472080707964 22.944733803539823)
1639,1668,N104,36.372,LRP036c,22.940109017831283,91.10441676780542,,Culvert,,bridge,338.00000000000097,1001639,,A,Unknown,1.9,N104LRP036c,N104LRP0,POINT (91.10441676780542 22.940109017831283)
1640,1669,N104,36.65,LRP037,22.9363052,91.1041667,,KmPost,,link,277.9999999999987,1001640,,,Unknown,,N104LRP037,N104LRP0,POINT (91.1041667 22.9363052)
1641,1670,N104,37.012,LRP037a,22.9360274,91.1042222,,Culvert,,bridge,362.0000000000019,1001641,,C,Unknown,3.2,N104LRP037a,N104LRP0,POINT (91.1042222 22.9360274)
1642,1671,N104,37.553,LRP037b,22.9313604,91.1040833,,Culvert,,bridge,540.9999999999968,1001642,,A,Unknown,1.9,N104LRP037b,N104LRP0,POINT (91.1040833 22.9313604)
1643,1672,N104,38.0,LRP038,22.9274438,91.1035556,,KmPost,,link,447.00000000000273,1001643,,,Unknown,,N104LRP038,N104LRP0,POINT (91.1035556 22.9274438)
1644,1673,N104,38.53,LRP038a,22.9226938,91.1027222,BS,Bridge,,bridge,530.0000000000011,1001644,,B,Unknown,18.6,N104LRP038a,N104LRP0,POINT (91.1027222 22.9226938)
1645,1674,N104,38.55,LRP038b,22.9225271,91.1026667,BE,Bridge,,link,19.99999999999602,1001645,,,Unknown,,N104LRP038b,N104LRP0,POINT (91.1026667 22.9225271)
1646,1675,N104,38.785,LRP039,22.9207216,91.1022778,,KmPost,,link,234.99999999999943,1001646,,,Unknown,,N104LRP039,N104LRP0,POINT (91.1022778 22.9207216)
1647,1676,N104,39.112,LRP039a,22.9177771,91.1021944,,Culvert,,bridge,327.0000000000053,1001647,,A,Unknown,1.9,N104LRP039a,N104LRP0,POINT (91.1021944 22.9177771)
1648,1677,N104,39.775,LRP040,22.9116667,91.102,,KmPost,,link,662.9999999999967,1001648,,,Unknown,,N104LRP040,N104LRP0,POINT (91.102 22.9116667)
1649,1678,N104,40.35,LRP040a,22.9066111,91.1007778,,Culvert,,bridge,575.0000000000028,1001649,,D,Unknown,6.2,N104LRP040a,N104LRP0,POINT (91.1007778 22.9066111)
1650,1679,N104,40.78,LRP041,22.9028611,91.099833,,KmPost,,link,429.9999999999997,1001650,,,Unknown,,N104LRP041,N104LRP0,POINT (91.099833 22.9028611)
1651,1680,N104,41.09,LRP041a,22.9001667,91.099333,,Culvert,,bridge,310.0000000000023,1001651,,A,Unknown,1.9,N104LRP041a,N104LRP0,POINT (91.099333 22.9001667)
1652,1681,N104,41.8,LRP042,22.8939441,91.0983052,,KmPost,,link,709.9999999999937,1001652,,,Unknown,,N104LRP042,N104LRP0,POINT (91.0983052 22.8939441)
1653,1682,N104,42.8,LRP043,22.8851108,91.0970274,,KmPost,,link,1000.0,1001653,,,Unknown,,N104LRP043,N104LRP0,POINT (91.0970274 22.8851108)
1654,1683,N104,42.82,LRP043a,22.8849163,91.0970552,,Culvert,,bridge,20.000000000003126,1001654,,A,Unknown,1.9,N104LRP043a,N104LRP0,POINT (91.0970552 22.8849163)
1655,1684,N104,43.03,LRP043b,22.8833886,91.0971386,,"SideRoad,Right",,link,210.00000000000085,1001655,,,Unknown,,N104LRP043b,N104LRP0,POINT (91.0971386 22.8833886)
1656,1685,N104,43.788,LRP043c,22.8767493,91.096833,BS,Bridge,,bridge,757.9999999999956,1001656,,A,Unknown,1.9,N104LRP043c,N104LRP0,POINT (91.096833 22.8767493)
1657,1686,N104,43.8,LRP043d,22.8766382,91.0968608,BE,Bridge,,link,12.000000000000455,1001657,,,Unknown,,N104LRP043d,N104LRP0,POINT (91.0968608 22.8766382)
1658,1687,N104,43.82,LRP044,22.8760549,91.0969163,,KmPost,,link,20.000000000003126,1001658,,,Unknown,,N104LRP044,N104LRP0,POINT (91.0969163 22.8760549)
1659,1688,N104,44.0,LRP044a,22.8743327,91.0969719,,Culvert,,bridge,179.99999999999972,1001659,,A,Unknown,1.9,N104LRP044a,N104LRP0,POINT (91.0969719 22.8743327)
1660,1689,N104,44.38,LRP044b,22.87139801896552,91.09690368017242,,Culvert,,bridge,380.00000000000256,1001660,,C,Unknown,1.0,N104LRP044b,N104LRP0,POINT (91.09690368017242 22.87139801896552)
1661,1690,N104,44.464,LRP044c,22.8707493,91.0968886,BS,Bridge,,bridge,83.99999999999608,1001661,,A,Unknown,1.9,N104LRP044c,N104LRP0,POINT (91.0968886 22.8707493)
1662,1691,N104,44.473,LRP044d,22.870666,91.0968886,BE,Bridge,,link,9.000000000000341,1001662,,,Unknown,,N104LRP044d,N104LRP0,POINT (91.0968886 22.870666)
1663,1692,N104,44.8,LRP044e,22.8674438,91.0969719,,Culvert,,bridge,326.9999999999982,1001663,,A,Unknown,1.9,N104LRP044e,N104LRP0,POINT (91.0969719 22.8674438)
1664,1693,N104,44.86,LRP044f,22.8674438,91.0971108,,"SideRoad,Left",,link,60.000000000002274,1001664,,,Unknown,,N104LRP044f,N104LRP0,POINT (91.0971108 22.8674438)
1665,1694,N104,44.878,LRP045,22.8653611,91.0970552,,KmPost,,link,18.000000000000682,1001665,,,Unknown,,N104LRP045,N104LRP0,POINT (91.0970552 22.8653611)
1666,1695,N104,45.0,LRP045a,22.8653333,91.0970274,,"SideRoad,Left / SideRoad,Right",,link,121.99999999999989,1001666,,,Unknown,,N104LRP045a,N104LRP0,POINT (91.0970274 22.8653333)
1667,1696,N104,45.26,LRP045c,22.8633333,91.0968608,,Culvert,,bridge,259.999999999998,1001667,,A,Unknown,1.9,N104LRP045c,N104LRP0,POINT (91.0968608 22.8633333)
1668,1697,N104,45.53,LRP045d,22.861,91.0962497,,Culvert,,bridge,270.0000000000031,1001668,,A,Unknown,1.9,N104LRP045d,N104LRP0,POINT (91.0962497 22.861)
1669,1698,N104,45.632,LRP046,22.8600278,91.0961108,,KmPost,,link,101.99999999999676,1001669,,,Unknown,,N104LRP046,N104LRP0,POINT (91.0961108 22.8600278)
1670,1699,N104,46.735,LRP046a,22.857,91.0963886,,Culvert,,bridge,1103.0000000000016,1001670,,A,Unknown,1.9,N104LRP046a,N104LRP0,POINT (91.0963886 22.857)
1671,1700,N104,46.98,LRP047,22.853063737297298,91.09663873837836,,KmPost,,link,244.99999999999744,1001671,,,Unknown,,N104LRP047,N104LRP0,POINT (91.09663873837836 22.853063737297298)
1672,1701,N104,47.66,LRP048,22.8421386,91.097333,,KmPost,,link,679.9999999999998,1001672,,,Unknown,,N104LRP048,N104LRP0,POINT (91.097333 22.8421386)
1673,1702,N104,47.78,LRP048a,22.8414441,91.0982219,BS,Bridge,,bridge,120.00000000000455,1001673,,B,Unknown,2.0,N104LRP048a,N104LRP0,POINT (91.0982219 22.8414441)
1674,1703,N104,47.866,LRP048b,22.8413886,91.0983608,BE,Bridge,,link,85.99999999999852,1001674,,,Unknown,,N104LRP048b,N104LRP0,POINT (91.0983608 22.8413886)
1675,1704,N104,48.64,LRP048c,22.8345274,91.1004722,,Culvert,,bridge,774.0000000000009,1001675,,A,Unknown,1.9,N104LRP048c,N104LRP0,POINT (91.1004722 22.8345274)
1676,1705,N104,48.86,LRP049,22.8328049,91.1005278,,KmPost,,link,219.99999999999886,1001676,,,Unknown,,N104LRP049,N104LRP0,POINT (91.1005278 22.8328049)
1677,1706,N104,48.872,LRP049a,22.8324993,91.1005833,,Culvert,,bridge,12.000000000000455,1001677,,A,Unknown,1.9,N104LRP049a,N104LRP0,POINT (91.1005833 22.8324993)
1678,1707,N104,49.394,LRP049b,22.8278327,91.10125,,Culvert,,bridge,521.9999999999984,1001678,,A,Unknown,1.9,N104LRP049b,N104LRP0,POINT (91.10125 22.8278327)
1679,1708,N104,49.51,LRP049c,22.8268086559322,91.10134555254236,,"SideRoad,Right",,link,115.99999999999966,1001679,,,Unknown,,N104LRP049c,N104LRP0,POINT (91.10134555254236 22.8268086559322)
1680,1709,N104,49.63,LRPE,22.8257493,91.1014444,,Others,SoSi3,sourcesink,120.00000000000455,1001680,,,Unknown,,N104LRPE,N104LRPE,POINT (91.1014444 22.8257493)
1681,1710,N105,0.0,LRPS,23.6904163,90.5466108,,Others,,intersection,,1000028,,,Unknown,,N105LRPS,N105LRPS,POINT (90.5466108 23.6904163)
1682,1711,N105,1.0,LRP001,23.6984163,90.5510556,,KmPost,,link,1000.0,1001682,,,Unknown,,N105LRP001,N105LRP0,POINT (90.5510556 23.6984163)
1683,1712,N105,1.12,LRP001a,23.6993052,90.5515278,,Culvert,,bridge,120.00000000000011,1001683,,A,Unknown,6.25,N105LRP001a,N105LRP0,POINT (90.5515278 23.6993052)
1684,1713,N105,2.054,LRP002,23.7055278,90.5576944,,KmPost,,link,933.9999999999998,1001684,,,Unknown,,N105LRP002,N105LRP0,POINT (90.5576944 23.7055278)
1685,1714,N105,2.336,LRP002a,23.7072222,90.5596389,,Culvert,,bridge,282.0,1001685,,A,Unknown,6.1,N105LRP002a,N105LRP0,POINT (90.5596389 23.7072222)
1686,1715,N105,3.109,LRP003,23.7118889,90.5651111,,KmPost,,link,773.0000000000001,1001686,,,Unknown,,N105LRP003,N105LRP0,POINT (90.5651111 23.7118889)
1687,1716,N105,3.805,LRP003a,23.7161944,90.5700827,,Culvert,,bridge,696.0000000000002,1001687,,A,Unknown,6.0,N105LRP003a,N105LRP0,POINT (90.5700827 23.7161944)
1688,1717,N105,4.105,LRP004,23.7179993,90.5722216,,KmPost,,link,300.0000000000003,1001688,,,Unknown,,N105LRP004,N105LRP0,POINT (90.5722216 23.7179993)
1689,1718,N105,4.535,LRP004a,23.7206104,90.5753604,,"SideRoad,Right",,link,429.9999999999997,1001689,,,Unknown,,N105LRP004a,N105LRP0,POINT (90.5753604 23.7206104)
1690,1719,N105,5.128,LRP005,23.7242216,90.5794716,,KmPost,,link,593.0,1001690,,,Unknown,,N105LRP005,N105LRP0,POINT (90.5794716 23.7242216)
1691,1720,N105,5.692,LRP005a,23.7277216,90.5834441,,Culvert,,bridge,564.0,1001691,,A,Unknown,6.25,N105LRP005a,N105LRP0,POINT (90.5834441 23.7277216)
1692,1721,N105,6.128,LRP006,23.7303882,90.5865552,,KmPost,,link,435.99999999999994,1001692,,,Unknown,,N105LRP006,N105LRP0,POINT (90.5865552 23.7303882)
1693,1722,N105,6.229,LRP006a,23.7310549,90.5872774,,Culvert,,bridge,100.99999999999997,1001693,,A,Unknown,6.0,N105LRP006a,N105LRP0,POINT (90.5872774 23.7310549)
1694,1723,N105,6.309,LRP006b,23.7314716,90.5877774,,"SideRoad,Right",,link,80.00000000000007,1001694,,,Unknown,,N105LRP006b,N105LRP0,POINT (90.5877774 23.7314716)
1695,1724,N105,6.781,LRP006c,23.7357219,90.5871941,,Culvert,,bridge,471.99999999999955,1001695,,A,Unknown,6.25,N105LRP006c,N105LRP0,POINT (90.5871941 23.7357219)
1696,1725,N105,7.128,LRP007,23.7388052,90.5868052,,KmPost,,link,347.0000000000004,1001696,,,Unknown,,N105LRP007,N105LRP0,POINT (90.5868052 23.7388052)
1697,1726,N105,7.223,LRP007a,23.7396663,90.5867219,,CrossRoad,,link,94.99999999999974,1001697,,,Unknown,,N105LRP007a,N105LRP0,POINT (90.5867219 23.7396663)
1698,1727,N105,7.789,LRP007b,23.7445552,90.5856108,BS,Bridge,,bridge,565.9999999999999,1001698,,A,Unknown,6.25,N105LRP007b,N105LRP0,POINT (90.5856108 23.7445552)
1699,1728,N105,7.831,LRP007c,23.7448608,90.5854163,BE,Bridge,,link,42.0000000000007,1001699,,,Unknown,,N105LRP007c,N105LRP0,POINT (90.5854163 23.7448608)
1700,1729,N105,8.143,LRP008,23.747333,90.584083,,KmPost,,link,312.0000000000003,1001700,,,Unknown,,N105LRP008,N105LRP0,POINT (90.584083 23.747333)
1701,1730,N105,9.165,LRP009,23.7538611,90.5805827,,KmPost,,link,1021.9999999999984,1001701,,,Unknown,,N105LRP009,N105LRP0,POINT (90.5805827 23.7538611)
1702,1731,N105,9.29,LRP009a,23.7561111,90.5792493,,Culvert,,bridge,125.0,1001702,,A,Unknown,6.25,N105LRP009a,N105LRP0,POINT (90.5792493 23.7561111)
1703,1732,N105,9.707,LRP009b,23.7595833,90.5774438,BS,Bridge,,bridge,417.0000000000016,1001703,,A,Unknown,6.25,N105LRP009b,N105LRP0,POINT (90.5774438 23.7595833)
