,road,lrp,id,lat,lon,condition,bridge_length,Truck number,Truck percentage
16126,R550,LRP029,1015879,25.0700271,89.0936663,NaN,NaN,1700.0,0.35639412997903563
16127,R550,LRP029a,1015880,25.0750271,89.0895274,B,6.87,1700.0,0.35639412997903563
16128,R550,LRP029b,1015881,25.0767493,89.0874163,A,74.0,1700.0,0.35639412997903563
16129,R550,LRP030,1015882,25.0767771,89.0874163,NaN,NaN,1700.0,0.35639412997903563
16130,R550,LRP030a,1015883,25.079166,89.0843052,A,74.0,1700.0,0.35639412997903563
16131,R550,LRP031,1015884,25.0821104,89.0798882,NaN,NaN,1700.0,0.35639412997903563
16132,R550,LRP031a,1015885,25.0825271,89.0790827,D,2.0,1700.0,0.35639412997903563
16133,R550,LRP032,1015886,25.0866386,89.0714993,NaN,NaN,1700.0,0.35639412997903563
16134,R550,LRP032a,1015887,25.0875274,89.0696104,B,5.7,1700.0,0.35639412997903563
16135,R550,LRP032b,1015888,25.0876663,89.0692771,NaN,NaN,1700.0,0.35639412997903563
16136,R550,LRP033,1015889,25.0897219,89.0619444,NaN,NaN,1700.0,0.35639412997903563
16137,R550,LRP033a,1015890,25.0896663,89.0618611,B,6.8,1700.0,0.35639412997903563
16138,R550,LRP033b,1015891,25.0896663,89.0617778,NaN,NaN,1700.0,0.35639412997903563
16139,R550,LRP033c,1015892,25.0913052,89.0555278,A,74.0,1700.0,0.35639412997903563
16140,R550,LRP034,1015893,25.0923052,89.0516944,NaN,NaN,1700.0,0.35639412997903563
16141,R550,LRP034a,1015894,25.0932774,89.0485274,B,3.6,1700.0,0.35639412997903563
16142,R550,LRP035,1015895,25.0956108,89.0438608,NaN,NaN,1700.0,0.35639412997903563
16143,R550,LRP036,1015896,25.0997497,89.0351663,NaN,NaN,1700.0,0.35639412997903563
16144,R550,LRP036a,1015897,25.1025556,89.0268049,NaN,NaN,1700.0,0.35639412997903563
16145,R550,LRPE,1015897,25.1023889,89.0267493,NaN,NaN,1700.0,0.35639412997903563
16146,R555,LRPS,1005333,25.2815549,89.3533333,NaN,NaN,608.0,0.11190870605558623
16147,R555,LRPSa,1015900,25.284583,89.3565833,NaN,NaN,608.0,0.11190870605558623
16148,R555,LRP001,1015901,25.2856386,89.35975,NaN,NaN,608.0,0.11190870605558623
16149,R555,LRP002,1015902,25.2881941,89.370916,NaN,NaN,608.0,0.11190870605558623
16150,R555,LRP003,1015903,25.2904719,89.380916,NaN,NaN,608.0,0.11190870605558623
16151,R555,LRP004,1015904,25.2926941,89.3906941,NaN,NaN,608.0,0.11190870605558623
16152,R555,LRP004a,1015905,25.2930274,89.3921386,B,6.87,608.0,0.11190870605558623
16153,R555,LRP004b,1015906,25.2937219,89.3963052,A,6.83,608.0,0.11190870605558623
16154,R555,LRP005,1015907,25.2946108,89.3987219,NaN,NaN,608.0,0.11190870605558623
16155,R555,LRP005a,1015908,25.2947219,89.3990274,A,13.5,608.0,0.11190870605558623
16156,R555,LRP005b,1015909,25.2946941,89.3991663,A,6.83,608.0,0.11190870605558623
16157,R555,LRP005c,1015910,25.2944163,89.4068611,A,3.54,608.0,0.11190870605558623
16158,R555,LRP006,1015911,25.2956663,89.4091667,NaN,NaN,608.0,0.11190870605558623
16159,R555,LRP007,1015912,25.2999719,89.4154722,NaN,NaN,608.0,0.11190870605558623
16160,R555,LRP007a,1015913,25.3005278,89.4174438,B,26.6,608.0,0.11190870605558623
16161,R555,LRP007b,1015914,25.3005833,89.4176938,NaN,NaN,608.0,0.11190870605558623
16162,R555,LRP008,1015915,25.3019444,89.4256104,NaN,NaN,608.0,0.11190870605558623
16163,R555,LRP008a,1015916,25.3027778,89.4304993,C,10.15,608.0,0.11190870605558623
16164,R555,LRP008b,1015917,25.3034167,89.4342774,A,39.85,608.0,0.11190870605558623
16165,R555,LRP008c,1015918,25.3034444,89.4346108,NaN,NaN,608.0,0.11190870605558623
16166,R555,LRP009,1015919,25.3036944,89.4354163,NaN,NaN,608.0,0.11190870605558623
16167,R555,LRP010,1015920,25.3053889,89.4454997,NaN,NaN,608.0,0.11190870605558623
16168,R555,LRP010a,1015921,25.3053611,89.4460552,A,5.15,608.0,0.11190870605558623
16169,R555,LRP011,1015922,25.3066111,89.4537222,NaN,NaN,608.0,0.11190870605558623
16170,R555,LRP011a,1015923,25.3075278,89.4585556,B,6.82,608.0,0.11190870605558623
16171,R555,LRP012,1015924,25.3100278,89.46575,NaN,NaN,608.0,0.11190870605558623
16172,R555,LRP013,1015925,25.3133056,89.4749993,NaN,NaN,608.0,0.11190870605558623
16173,R555,LRP013a,1015926,25.3149722,89.4819993,A,6.83,608.0,0.11190870605558623
16174,R555,LRP013b,1015927,25.3149722,89.4820827,NaN,NaN,608.0,0.11190870605558623
16175,R555,LRP014,1015928,25.3155556,89.4844719,NaN,NaN,608.0,0.11190870605558623
16176,R555,LRP014a,1015929,25.3167493,89.4896941,B,13.3,608.0,0.11190870605558623
16177,R555,LRP014b,1015930,25.3168049,89.4898052,NaN,NaN,608.0,0.11190870605558623
16178,R555,LRP015,1015931,25.3173882,89.4923052,NaN,NaN,608.0,0.11190870605558623
16179,R555,LRP016,1015932,25.3197493,89.5011944,NaN,NaN,608.0,0.11190870605558623
16180,R555,LRP016a,1015933,25.3227493,89.5075278,A,3.55,608.0,0.11190870605558623
16181,R555,LRP017,1015934,25.323916,89.5101944,NaN,NaN,608.0,0.11190870605558623
16182,R555,LRP017a,1015935,25.3913886,89.4652778,NaN,NaN,608.0,0.11190870605558623
16183,R555,LRP017a,1015935,25.3913886,89.4652778,NaN,NaN,608.0,0.11190870605558623
16184,R555,LRP018,1015936,25.3261382,89.5194716,NaN,NaN,608.0,0.11190870605558623
16185,R555,LRP018a,1015937,25.3277493,89.525666,A,6.83,608.0,0.11190870605558623
16186,R555,LRP019,1015938,25.3283604,89.5294438,NaN,NaN,608.0,0.11190870605558623
16187,R555,LRP019a,1015939,25.3284993,89.531166,B,3.55,608.0,0.11190870605558623
16188,R555,LRP020,1015940,25.3293049,89.5393886,NaN,NaN,608.0,0.11190870605558623
16189,R555,LRP020a,1015941,25.3294438,89.5407497,NaN,NaN,608.0,0.11190870605558623
16190,R555,LRP020b,1015942,25.3295827,89.542583,NaN,NaN,608.0,0.11190870605558623
16191,R555,LRP020c,1015943,25.3296382,89.5429163,NaN,NaN,608.0,0.11190870605558623
16192,R555,LRP020d,1015944,25.3298327,89.5436108,A,6.83,608.0,0.11190870605558623
16193,R555,LRP020e,1015945,25.3300271,89.5459997,NaN,NaN,608.0,0.11190870605558623
16194,R555,LRP020f,1015946,25.3306104,89.5472219,A,6.83,608.0,0.11190870605558623
16195,R555,LRP021,1015947,25.3310271,89.5481663,NaN,NaN,608.0,0.11190870605558623
16196,R555,LRPE,1038448,25.3309438,89.5501111,NaN,NaN,608.0,0.11190870605558623
16197,R556,LRPS,1005399,25.5802771,89.2734993,NaN,NaN,475.0,0.22331922896097792
16198,R556,LRPSa,1015950,25.5790549,89.2700827,A,7.3,475.0,0.22331922896097792
16199,R556,LRP001,1015951,25.578916,89.2697493,NaN,NaN,475.0,0.22331922896097792
16200,R556,LRP001a,1015952,25.577916,89.2666111,A,10.1,475.0,0.22331922896097792
16201,R556,LRP001b,1015953,25.5771938,89.2642222,A,10.1,475.0,0.22331922896097792
16202,R556,LRP001c,1015954,25.5763882,89.2615556,A,10.1,475.0,0.22331922896097792
16203,R556,LRP002,1015955,25.5759438,89.2601667,NaN,NaN,475.0,0.22331922896097792
16204,R556,LRP002a,1015956,25.5755827,89.2589167,A,10.1,475.0,0.22331922896097792
16205,R556,LRP002b,1015957,25.5735271,89.2523333,A,3.65,475.0,0.22331922896097792
16206,R556,LRP002c,1015958,25.5735271,89.25225,A,10.1,475.0,0.22331922896097792
16207,R556,LRP003,1015959,25.5730827,89.2507222,NaN,NaN,475.0,0.22331922896097792
16208,R556,LRP003a,1015960,25.5720549,89.2471386,A,23.2,475.0,0.22331922896097792
16209,R556,LRP003b,1015961,25.5708049,89.2429997,A,10.1,475.0,0.22331922896097792
16210,R556,LRP003c,1015962,25.5707493,89.2427497,NaN,NaN,475.0,0.22331922896097792
16211,R556,LRP004,1015963,25.5704716,89.241333,NaN,NaN,475.0,0.22331922896097792
16212,R556,LRP004a,1015964,25.5697771,89.2359719,A,7.3,475.0,0.22331922896097792
16213,R556,LRP005,1015965,25.5698604,89.2314993,NaN,NaN,475.0,0.22331922896097792
16214,R556,LRP005a,1015966,25.5699716,89.2298049,A,7.3,475.0,0.22331922896097792
16215,R556,LRP005b,1015967,25.568916,89.2234993,A,7.3,475.0,0.22331922896097792
16216,R556,LRP006,1015968,25.5685549,89.2215827,NaN,NaN,475.0,0.22331922896097792
16217,R556,LRP006a,1015969,25.5682216,89.2198882,A,7.3,475.0,0.22331922896097792
16218,R556,LRP006b,1015970,25.5678604,89.2178604,A,10.1,475.0,0.22331922896097792
16219,R556,LRP006c,1015971,25.5673882,89.2148333,A,10.1,475.0,0.22331922896097792
16220,R556,LRP007,1015972,25.567166,89.2118333,NaN,NaN,475.0,0.22331922896097792
16221,R556,LRP007a,1015973,25.5672216,89.2090278,A,7.3,475.0,0.22331922896097792
16222,R556,LRP007b,1015974,25.567666,89.2048056,A,10.1,475.0,0.22331922896097792
16223,R556,LRP007c,1015975,25.5679716,89.2030278,A,10.1,475.0,0.22331922896097792
16224,R556,LRP008,1015976,25.5681938,89.20175,NaN,NaN,475.0,0.22331922896097792
16225,R556,LRP008a,1015977,25.5683604,89.2006944,A,7.3,475.0,0.22331922896097792
16226,R556,LRP008b,1015978,25.5687771,89.1976941,NaN,NaN,475.0,0.22331922896097792
16227,R556,LRP008c,1015979,25.568666,89.192583,A,10.1,475.0,0.22331922896097792
16228,R556,LRP009,1015980,25.5686104,89.1921386,NaN,NaN,475.0,0.22331922896097792
16229,R556,LRP009a,1015981,25.567666,89.1858052,A,7.3,475.0,0.22331922896097792
16230,R556,LRP010,1015982,25.5680271,89.1822771,NaN,NaN,475.0,0.22331922896097792
16231,R556,LRP010a,1015983,25.5671382,89.1811938,A,23.35,475.0,0.22331922896097792
16232,R556,LRP010b,1015984,25.567166,89.1811938,A,10.1,475.0,0.22331922896097792
16233,R556,LRP010c,1015985,25.567666,89.1781104,A,2.6,475.0,0.22331922896097792
16234,R556,LRP010d,1015986,25.5677771,89.1781104,A,10.1,475.0,0.22331922896097792
16235,R556,LRP011,1015987,25.5686938,89.172416,NaN,NaN,475.0,0.22331922896097792
16236,R556,LRP011a,1015988,25.5696382,89.1704438,A,10.1,475.0,0.22331922896097792
16237,R556,LRP011b,1015989,25.5697493,89.1702493,NaN,NaN,475.0,0.22331922896097792
16238,R556,LRP011c,1015990,25.5705549,89.1680549,A,10.1,475.0,0.22331922896097792
16239,R556,LRP012,1015991,25.571166,89.1630833,NaN,NaN,475.0,0.22331922896097792
16240,R556,LRP012a,1015992,25.571416,89.1615278,A,3.8,475.0,0.22331922896097792
16241,R556,LRP012b,1015993,25.5726382,89.1539167,A,23.1,475.0,0.22331922896097792
16242,R556,LRP013,1015994,25.5730271,89.1531389,NaN,NaN,475.0,0.22331922896097792
16243,R556,LRP013a,1015995,25.5731104,89.1528889,A,6.9,475.0,0.22331922896097792
16244,R556,LRP013b,1015996,25.5731382,89.1527222,NaN,NaN,475.0,0.22331922896097792
16245,R556,LRP013c,1015997,25.574416,89.1499441,A,10.1,475.0,0.22331922896097792
16246,R556,LRP013d,1015998,25.5746938,89.1497219,NaN,NaN,475.0,0.22331922896097792
16247,R556,LRP014,1015999,25.5768049,89.1442219,NaN,NaN,475.0,0.22331922896097792
16248,R556,LRP014a,1016000,25.5769716,89.1436941,A,3.6,475.0,0.22331922896097792
16249,R556,LRP014b,1016001,25.5787493,89.1394163,A,10.1,475.0,0.22331922896097792
16250,R556,LRP015,1016002,25.5812493,89.1358886,NaN,NaN,475.0,0.22331922896097792
16251,R556,LRP015a,1016003,25.5823049,89.1346108,A,217.5,475.0,0.22331922896097792
16252,R556,LRP015b,1016004,25.58275739203188,89.13086559282868,NaN,NaN,475.0,0.22331922896097792
16253,R556,LRP016,1016005,25.5831104,89.1279438,NaN,NaN,475.0,0.22331922896097792
16254,R556,LRP016a,1016006,25.5829438,89.1277771,A,10.1,475.0,0.22331922896097792
16255,R556,LRP016b,1016007,25.5814716,89.1263604,NaN,NaN,475.0,0.22331922896097792
16256,R556,LRP016c,1016008,25.5793327,89.1229993,A,10.1,475.0,0.22331922896097792
16257,R556,LRP016d,1016009,25.5776382,89.1195549,A,10.1,475.0,0.22331922896097792
16258,R556,LRP017a,1016010,25.5751382,89.1166389,A,4.65,475.0,0.22331922896097792
16259,R556,LRP018,1016011,25.5712216,89.1123333,NaN,NaN,475.0,0.22331922896097792
16260,R556,LRP018a,1016012,25.5710827,89.1121667,A,80.6,475.0,0.22331922896097792
16261,R556,LRP018b,1016013,25.5697493,89.1107778,A,10.1,475.0,0.22331922896097792
16262,R556,LRP018c,1016014,25.5690827,89.1095833,A,3.55,475.0,0.22331922896097792
16263,R556,LRP019,1016015,25.5667771,89.1041111,NaN,NaN,475.0,0.22331922896097792
16264,R556,LRP019a,1016016,25.5667493,89.1036111,A,1.4,475.0,0.22331922896097792
16265,R556,LRP019b,1016017,25.5666938,89.1028056,NaN,NaN,475.0,0.22331922896097792
16266,R556,LRP019c,1016018,25.5665833,89.1018889,NaN,NaN,475.0,0.22331922896097792
16267,R556,LRP019d,1016019,25.5652222,89.1001667,A,10.1,475.0,0.22331922896097792
16268,R556,LRP019e,1016020,25.5641944,89.0982497,A,10.1,475.0,0.22331922896097792
16269,R556,LRP019f,1016021,25.5641667,89.0948052,A,10.1,475.0,0.22331922896097792
16270,R556,LRP020a,1016022,25.5635,89.0908886,A,10.1,475.0,0.22331922896097792
16271,R556,LRP020b,1016023,25.5629444,89.0876108,A,10.1,475.0,0.22331922896097792
16272,R556,LRP021,1016024,25.5621944,89.0855274,NaN,NaN,475.0,0.22331922896097792
16273,R556,LRP021a,1016025,25.5603889,89.0792216,A,1.4,475.0,0.22331922896097792
16274,R556,LRP022,1016026,25.5596389,89.0757493,NaN,NaN,475.0,0.22331922896097792
16275,R556,LRP022a,1016027,25.55975,89.0685827,A,3.63,475.0,0.22331922896097792
16276,R556,LRP022b,1016028,25.5601389,89.0685827,A,1.4,475.0,0.22331922896097792
16277,R556,LRP023,1016029,25.5606667,89.0659722,NaN,NaN,475.0,0.22331922896097792
16278,R556,LRP023a,1016030,25.5607778,89.0646944,A,10.1,475.0,0.22331922896097792
16279,R556,LRP023b,1016031,25.5606944,89.0660833,A,2.0,475.0,0.22331922896097792
16280,R556,LRP023c,1016032,25.56075,89.0608889,A,10.1,475.0,0.22331922896097792
16281,R556,LRP023d,1016033,25.5595833,89.0571667,NaN,NaN,475.0,0.22331922896097792
16282,R556,LRP023e,1016034,25.5591111,89.0565,A,10.1,475.0,0.22331922896097792
16283,R556,LRP025,1016035,25.5537222,89.0526389,NaN,NaN,475.0,0.22331922896097792
16284,R556,LRP025a,1016036,25.5525833,89.0515833,A,1.92,475.0,0.22331922896097792
16285,R556,LRP025b,1016037,25.5521111,89.0510556,NaN,NaN,475.0,0.22331922896097792
16286,R556,LRP025c,1016038,25.549833,89.0483608,B,3.62,475.0,0.22331922896097792
16287,R556,LRP025d,1016039,25.5495274,89.0478886,NaN,NaN,475.0,0.22331922896097792
16288,R556,LRP026,1016040,25.5480274,89.0446663,NaN,NaN,475.0,0.22331922896097792
16289,R556,LRP026a,1016041,25.5479719,89.0445552,A,6.77,475.0,0.22331922896097792
16290,R556,LRP026b,1016042,25.545583,89.0398052,A,10.1,475.0,0.22331922896097792
16291,R556,LRP026c,1016043,25.5443886,89.0374163,A,10.1,475.0,0.22331922896097792
16292,R556,LRP027,1016044,25.5436108,89.0358052,NaN,NaN,475.0,0.22331922896097792
16293,R556,LRP027a,1016045,25.5427497,89.0337497,A,31.28,475.0,0.22331922896097792
16294,R556,LRP028,1016046,25.5392219,89.0273327,NaN,NaN,475.0,0.22331922896097792
16295,R556,LRP028a,1016047,25.5357497,89.0188604,B,3.6,475.0,0.22331922896097792
16296,R556,LRP028b,1016048,25.5356386,89.0185827,NaN,NaN,475.0,0.22331922896097792
16297,R556,LRP029,1016049,25.535583,89.0183604,NaN,NaN,475.0,0.22331922896097792
16298,R556,LRP029a,1016050,25.5338886,89.0155833,B,3.65,475.0,0.22331922896097792
16299,R556,LRP029b,1016051,25.5296382,89.0119444,A,10.1,475.0,0.22331922896097792
16300,R556,LRP030,1016052,25.529166,89.0113611,NaN,NaN,475.0,0.22331922896097792
16301,R556,LRP030a,1016053,25.524416,89.00575,B,3.65,475.0,0.22331922896097792
16302,R556,LRP031,1016054,25.5232216,89.0040833,NaN,NaN,475.0,0.22331922896097792
16303,R556,LRP031a,1016055,25.5227493,89.0021944,A,10.1,475.0,0.22331922896097792
16304,R556,LRP031b,1016056,25.5213327,88.9951941,A,10.1,475.0,0.22331922896097792
16305,R556,LRP032,1016057,25.5209993,88.9941663,NaN,NaN,475.0,0.22331922896097792
16306,R556,LRP033,1016058,25.5163056,88.9859997,NaN,NaN,475.0,0.22331922896097792
16307,R556,LRP033a,1016059,25.5148333,88.9829438,A,1.9,475.0,0.22331922896097792
16308,R556,LRP033b,1016060,25.5148056,88.9828327,A,1.36,475.0,0.22331922896097792
16309,R556,LRP033c,1016061,25.5146667,88.9812771,NaN,NaN,475.0,0.22331922896097792
16310,R556,LRP033c,1016061,25.5146667,88.9812771,NaN,NaN,475.0,0.22331922896097792
16311,R556,LRP033d,1016062,25.5123611,88.9785549,A,10.1,475.0,0.22331922896097792
16312,R556,LRP033e,1016063,25.5122778,88.9785271,A,10.1,475.0,0.22331922896097792
16313,R556,LRP034,1016064,25.5116389,88.9780549,NaN,NaN,475.0,0.22331922896097792
16314,R556,LRP034a,1016065,25.5062778,88.9742493,A,10.1,475.0,0.22331922896097792
16315,R556,LRP034b,1016066,25.5049444,88.973416,A,10.1,475.0,0.22331922896097792
16316,R556,LRP035,1016067,25.5041389,88.9728604,NaN,NaN,475.0,0.22331922896097792
16317,R556,LRP035a,1016068,25.5028611,88.9719716,A,10.1,475.0,0.22331922896097792
16318,R556,LRP035b,1016069,25.4987219,88.9655278,NaN,NaN,475.0,0.22331922896097792
16319,R556,LRP035c,1016070,25.4989163,88.9681382,NaN,NaN,475.0,0.22331922896097792
16320,R556,LRP036,1016071,25.4987774,88.9668049,NaN,NaN,475.0,0.22331922896097792
16321,R556,LRPE,1016069,25.4987219,88.9655278,NaN,NaN,475.0,0.22331922896097792
16322,R557,LRPS,1016033,25.5595833,89.0571667,NaN,NaN,312.0,0.15407407407407409
16323,R557,LRPSa,1016074,25.5596667,89.0571389,A,1.37,312.0,0.15407407407407409
16324,R557,LRPSb,1016075,25.5607778,89.057,A,1.38,312.0,0.15407407407407409
16325,R557,LRPSc,1016076,25.5625278,89.0568333,A,1.38,312.0,0.15407407407407409
16326,R557,LRPSd,1016077,25.5643333,89.0566944,A,1.38,312.0,0.15407407407407409
16327,R557,LRPSe,1016078,25.5658333,89.0565278,A,1.38,312.0,0.15407407407407409
16328,R557,LRPSf,1016079,25.5679438,89.0561944,NaN,NaN,312.0,0.15407407407407409
16329,R557,LRP001,1016080,25.5686104,89.0561389,NaN,NaN,312.0,0.15407407407407409
16330,R557,LRP001a,1016081,25.5689993,89.0561667,A,2.14,312.0,0.15407407407407409
16331,R557,LRP002,1016082,25.5748327,89.0603056,NaN,NaN,312.0,0.15407407407407409
16332,R557,LRP002a,1016083,25.5783049,89.0598889,A,1.38,312.0,0.15407407407407409
16333,R557,LRP002b,1016084,25.5789993,89.0600278,A,1.38,312.0,0.15407407407407409
16334,R557,LRP002c,1016085,25.5805549,89.0598333,A,1.38,312.0,0.15407407407407409
16335,R557,LRP002d,1016086,25.5824438,89.0590556,A,1.38,312.0,0.15407407407407409
16336,R557,LRP003,1016087,25.5836386,89.0593611,NaN,NaN,312.0,0.15407407407407409
16337,R557,LRP003a,1016088,25.5858608,89.0600556,A,1.38,312.0,0.15407407407407409
16338,R557,LRP003b,1016089,25.5889163,89.0605278,A,3.53,312.0,0.15407407407407409
16339,R557,LRP003c,1016090,25.5896386,89.0605556,A,1.38,312.0,0.15407407407407409
16340,R557,LRP003d,1016091,25.5902219,89.06075,NaN,NaN,312.0,0.15407407407407409
16341,R557,LRP003e,1016092,25.592083,89.0603889,A,1.38,312.0,0.15407407407407409
16342,R557,LRP004,1016093,25.592583,89.06025,NaN,NaN,312.0,0.15407407407407409
16343,R557,LRP004a,1016094,25.5936663,89.0603611,A,2.14,312.0,0.15407407407407409
16344,R557,LRP004b,1016095,25.5943886,89.0604167,A,2.14,312.0,0.15407407407407409
16345,R557,LRP004c,1016096,25.5960274,89.0608056,A,2.14,312.0,0.15407407407407409
16346,R557,LRP005,1016097,25.6012222,89.0595278,NaN,NaN,312.0,0.15407407407407409
16347,R557,LRP006,1016098,25.6100556,89.0593611,NaN,NaN,312.0,0.15407407407407409
16348,R557,LRP007,1016099,25.6188327,89.0607778,NaN,NaN,312.0,0.15407407407407409
16349,R557,LRP007a,1016100,25.6266382,89.0602778,A,2.14,312.0,0.15407407407407409
16350,R557,LRP008,1016101,25.6278604,89.0598611,NaN,NaN,312.0,0.15407407407407409
16351,R557,LRP008a,1016102,25.6293882,89.0593889,A,1.76,312.0,0.15407407407407409
16352,R557,LRP008b,1016103,25.6346386,89.0598056,A,2.14,312.0,0.15407407407407409
16353,R557,LRP009,1016104,25.6361386,89.0596667,NaN,NaN,312.0,0.15407407407407409
16354,R557,LRP009a,1016105,25.6387774,89.0597778,C,5.5,312.0,0.15407407407407409
16355,R557,LRP010,1016106,25.6441108,89.0576389,NaN,NaN,312.0,0.15407407407407409
16356,R557,LRP011,1016107,25.6515278,89.0531944,NaN,NaN,312.0,0.15407407407407409
16357,R557,LRP011a,1016108,25.6550278,89.0520278,C,1.75,312.0,0.15407407407407409
16358,R557,LRP012,1016109,25.6601389,89.0502778,NaN,NaN,312.0,0.15407407407407409
16359,R557,LRP012a,1016110,25.6651667,89.0486108,NaN,NaN,312.0,0.15407407407407409
16360,R557,LRP013,1016111,25.6687216,89.0481386,NaN,NaN,312.0,0.15407407407407409
16361,R557,LRPE,1034872,25.6687493,89.0481663,NaN,NaN,312.0,0.15407407407407409
16362,R558,LRPS,1016061,25.5146667,88.9812771,NaN,NaN,287.0,0.22421875
16363,R558,LRPSa,1016114,25.5156389,88.9803327,A,3.55,287.0,0.22421875
16364,R558,LRPSb,1016115,25.5166389,88.9788327,A,5.05,287.0,0.22421875
16365,R558,LRP001,1016116,25.5173604,88.9778049,NaN,NaN,287.0,0.22421875
16366,R558,LRP001a,1016117,25.5198327,88.9743327,A,1.38,287.0,0.22421875
16367,R558,LRP001b,1016118,25.5211382,88.9724716,A,3.53,287.0,0.22421875
16368,R558,LRP001c,1016119,25.5218049,88.9714716,A,3.6,287.0,0.22421875
16369,R558,LRP002,1016120,25.5230549,88.9697216,NaN,NaN,287.0,0.22421875
16370,R558,LRP002a,1016121,25.5236382,88.9688049,A,3.6,287.0,0.22421875
16371,R558,LRP002b,1016122,25.5238604,88.9667771,A,3.55,287.0,0.22421875
16372,R558,LRP002c,1016123,25.5238172548718,88.96579910923077,A,3.5,287.0,0.22421875
16373,R558,LRP002d,1016124,25.5237771,88.9648889,NaN,NaN,287.0,0.22421875
16374,R558,LRP002e,1016125,25.5238327,88.9641944,A,1.38,287.0,0.22421875
16375,R558,LRP002f,1016126,25.5243604,88.9622222,A,1.38,287.0,0.22421875
16376,R558,LRP003,1016127,25.5259716,88.9614722,NaN,NaN,287.0,0.22421875
16377,R558,LRP003a,1016128,25.5260549,88.9614444,A,3.55,287.0,0.22421875
16378,R558,LRP003b,1016129,25.5291104,88.9606111,A,3.53,287.0,0.22421875
16379,R558,LRP003c,1016130,25.5314438,88.9602778,B,3.57,287.0,0.22421875
16380,R558,LRP004,1016131,25.5350552,88.9599167,NaN,NaN,287.0,0.22421875
16381,R558,LRP004a,1016132,25.5362774,88.9598056,A,1.38,287.0,0.22421875
16382,R558,LRP004b,1016133,25.5388886,88.9591111,A,5.12,287.0,0.22421875
16383,R558,LRP004c,1016134,25.5397219,88.9583889,A,1.93,287.0,0.22421875
16384,R558,LRP005,1016135,25.5433052,88.9571389,NaN,NaN,287.0,0.22421875
16385,R558,LRP005a,1016136,25.543333,88.9571111,A,1.38,287.0,0.22421875
16386,R558,LRP005b,1016137,25.5451386,88.9566667,A,1.38,287.0,0.22421875
